tconst,Actors_names,averageRating,startYear,runtimeMinutes,title,language,tmdb_id,original_title,overview,popularity,poster_path,production_countries,spoken_languages,production_companies_name,genres,Keywords,actors,mots
tt0091472,JohnLithgow JillEikenberry ChristopherCollet RichardCouncil RobertSchenkkan AdrianSparks CurtDempster CynthiaNixon MarshallBrickman,6.1,1986,117,Le projet Manhattan,fr,30194,The Manhattan Project,"Named after the World War II-era program, the plot revolves around a gifted high school student who decides to construct a nuclear bomb for a national science fair. The film's underlying theme involves the Cold War of the 1980s when government secrecy and mutually assured destruction were key political and military issues.",7.075,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/65RDHC5fLwuvQG1LmKRoQugBqLl.jpg,['US'],en,"['Gladden Entertainment', '20th Century Fox']","Science Fiction,Thriller,Sci-Fi","helicopter,bomb,plutonium,laser,heist,fugitive,scientist,nuclear,project","John Lithgow, Jill Eikenberry, Christopher Collet, Richard Council, Robert Schenkkan, Adrian Sparks, Curt Dempster, Cynthia Nixon, Marshall Brickman",Science Fiction Thriller Sci-Fi helicopter bomb plutonium laser heist fugitive scientist nuclear project fr en JohnLithgow JillEikenberry ChristopherCollet RichardCouncil RobertSchenkkan AdrianSparks CurtDempster CynthiaNixon MarshallBrickman
tt0091474,TomNoonan MichaelTalbott KimGreist StephenLang WilliamPetersen JoanAllen BrianCox DennisFarina BenjaminHendrickson MichaelMann,7.2,1986,120,Manhunter,en,11454,Manhunter,"FBI Agent Will Graham, who retired after catching Hannibal Lecktor, returns to duty to engage in a risky cat-and-mouse game with Lecktor to capture a new killer.",0.6,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6rb24x39vV8n5301IelC8rCPJTH.jpg,['US'],en,"['DEG', 'Red Dragon Productions S.A.']","Horror,Thriller,Mystery,Crime","journalist,loss of loved one,psychopath,fbi,investigation,covered investigation,full moon,cult,eye,serial killer,crime scene,brutality,videotape,depravity,neo-noir,1980s,malevolence,homicide investigation,hannibal lecter","Tom Noonan, Michael Talbott, Kim Greist, Stephen Lang, William Petersen, Joan Allen, Brian Cox, Dennis Farina, Benjamin Hendrickson, Michael Mann",Horror Thriller Mystery Crime journalist loss of loved one psychopath fbi investigation covered investigation full moon cult eye serial killer crime scene brutality videotape depravity neo-noir 1980s malevolence homicide investigation hannibal lecter en en TomNoonan MichaelTalbott KimGreist StephenLang WilliamPetersen JoanAllen BrianCox DennisFarina BenjaminHendrickson MichaelMann
tt0091495,LuisCiges EusebioPoncela PedroAlmodóvar AssumptaSerna AntonioBanderas NachoMartínez EvaCobo JulietaSerrano ChusLampreave CarmenMaura BibianaFernández,6.9,1986,110,Matador,en,8047,Matador,A conflicted youth confesses to crimes he didn't commit while a man and woman aroused by death become obsessed with each other.,7.862,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jBBLDaF7j3EeTPkOwDPqdfSCWWk.jpg,['ES'],es,"['Compañía Iberoamericana de TV', 'TVE']","Drama,Thriller","rape,bullfighting,drowning,madrid, spain,religious education,angel,necrophilia,sadomasochism,matador (bullfighter),gay interest","Luis Ciges, Eusebio Poncela, Pedro Almodóvar, Assumpta Serna, Antonio Banderas, Nacho Martínez, Eva Cobo, Julieta Serrano, Chus Lampreave, Carmen Maura, Bibiana Fernández",Drama Thriller rape bullfighting drowning madrid  spain religious education angel necrophilia sadomasochism matador (bullfighter) gay interest en es LuisCiges EusebioPoncela PedroAlmodóvar AssumptaSerna AntonioBanderas NachoMartínez EvaCobo JulietaSerrano ChusLampreave CarmenMaura BibianaFernández
tt0091497,SergeReggiani MichelPiccoli HansMeyer DenisLavant MireillePerrier LeosCarax JulietteBinoche JulieDelpy HugoPratt,7.2,1986,105,Mauvais sang,fr,64131,Mauvais Sang,"Two aging crooks are given two weeks to repay a debt to a woman named The American. They recruit their recently deceased partner's son to help them break into a laboratory and steal the vaccine against STBO, a sexually transmitted disease that is sweeping the country. It's spread by having sex without emotional involvement, and most of its victims are teenagers who make love out of curiosity rather than commitment.",7.655,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/yjUmAFx8Z3E0K1IUpQSyUilL5P9.jpg,"['CH', 'FR']",fr,"['Soprofilms', 'Unité Trois', 'Limbo Film AG', 'Les Films Plain Chant', 'FR3 Films Production', 'Georges Reinhart Productions', 'Sofima', 'Sogedis', 'CNC']","Romance,Drama,Crime","unrequited love,debt,older man younger woman relationship,ex-con,nickname,illusionist","Serge Reggiani, Michel Piccoli, Hans Meyer, Denis Lavant, Mireille Perrier, Leos Carax, Juliette Binoche, Julie Delpy, Hugo Pratt",Romance Drama Crime unrequited love debt older man younger woman relationship ex-con nickname illusionist fr fr SergeReggiani MichelPiccoli HansMeyer DenisLavant MireillePerrier LeosCarax JulietteBinoche JulieDelpy HugoPratt
tt0091507,AlainResnais HubertGignoux FannyArdant AndréDussollier PierreArditi SabineAzéma JacquesDacqmine CatherineArditi,7.1,1986,112,Mélo,en,59847,Mélo,"Pierre Belcroix and Marcel Blanc are violinists and lifelong friends living in Paris in the 1920s. While Marcel has become famous and Pierre has not, both are happy with their lives. Pierre is happily married to Romaine, a stylish young flapper. However, Marcel meets and falls in love with her, which Marcel little suspects.",3.697,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2D1lwqQLAmx507ne0B538QDpFID.jpg,['FR'],fr,"['Films A2', 'MK2 Films', 'CNC']","Romance,Drama",,"Alain Resnais, Hubert Gignoux, Fanny Ardant, André Dussollier, Pierre Arditi, Sabine Azéma, Jacques Dacqmine, Catherine Arditi",Romance Drama  en fr AlainResnais HubertGignoux FannyArdant AndréDussollier PierreArditi SabineAzéma JacquesDacqmine CatherineArditi
tt0091538,MichaelCaine BobHoskins RobbieColtrane CathyTyson ClarkePeters KateHardie ZoëNathenson SammiDavis JoeBrown NeilJordan,7.3,1986,104,Mona Lisa,fr,10002,Mona Lisa,"George is a small-time crook just out of prison who discovers his tough-guy image is out of date. Reduced to working as a minder/driver for high class call girl Simone, he has to agree when she asks him to find a young colleague from her King's Cross days. That's when George's troubles just start.",9.527,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/geBGfbhkgKHld8rM9XuLfzPGZ6I.jpg,['GB'],en,"['HandMade Films', 'Palace Productions']","Romance,Drama,Thriller,Crime","chauffeur,london, england,prostitute,ex-detainee,hoodlum,neo-noir","Michael Caine, Bob Hoskins, Robbie Coltrane, Cathy Tyson, Clarke Peters, Kate Hardie, Zoë Nathenson, Sammi Davis, Joe Brown, Neil Jordan",Romance Drama Thriller Crime chauffeur london  england prostitute ex-detainee hoodlum neo-noir fr en MichaelCaine BobHoskins RobbieColtrane CathyTyson ClarkePeters KateHardie ZoëNathenson SammiDavis JoeBrown NeilJordan
tt0091557,HelenMirren HarrisonFord DickO'Neill PeterWeir JasonAlexander TigerHaynes,6.6,1986,117,The Mosquito Coast,en,11120,The Mosquito Coast,"Allie Fox, an American inventor exhausted by the perceived danger and degradation of modern society, decides to escape with his wife and children to Belize. In the jungle, he tries with mad determination to create a utopian community with disastrous results.",11.183,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/8A1iDYSp8H5WORWZVCV3E3SpkGD.jpg,['US'],en,['Warner Bros. Pictures'],"Adventure,Drama,Thriller","paradise,based on novel or book,idealism,exit,governance,idealist,honduras,nature,emigrant","Helen Mirren, Harrison Ford, Dick O'Neill, Peter Weir, Jason Alexander, Tiger Haynes",Adventure Drama Thriller paradise based on novel or book idealism exit governance idealist honduras nature emigrant en en HelenMirren HarrisonFord DickO'Neill PeterWeir JasonAlexander TigerHaynes
tt0091578,SaeedJaffrey StephenFrears RoshanSeth DanielDay-Lewis RichardGraham DerrickBranche GarryCooper GordonWarnecke ShirleyAnneField,6.8,1985,97,My Beautiful Laundrette,en,11240,My Beautiful Laundrette,"A Pakistani Briton renovates a rundown laundrette with his male lover while dealing with drama within his family, the local Pakistani community, and a persistent mob of skinheads.",11.106,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hfGWxrtbRnxg19ouEYBtQKtMZcN.jpg,['GB'],"en,ur","['Channel Four Films', 'Working Title Films', 'SAF Productions']","Comedy,Romance,Drama","london, england,society,immigration,racism,laundry,lgbt,pakistani culture,gay theme,british asian","Saeed Jaffrey, Stephen Frears, Roshan Seth, Daniel Day-Lewis, Richard Graham, Derrick Branche, Garry Cooper, Gordon Warnecke, Shirley Anne Field",Comedy Romance Drama london  england society immigration racism laundry lgbt pakistani culture gay theme british asian en en ur SaeedJaffrey StephenFrears RoshanSeth DanielDay-Lewis RichardGraham DerrickBranche GarryCooper GordonWarnecke ShirleyAnneField
tt0091601,PinchooKapoor PremChopra Sridevi VijuKhote SushmaSeth RishiKapoor AmrishPuri KomalMahuvakar Jagdeep GuddiMaruti HarmeshMalhotra,6.4,1986,137,Nagina,en,143889,नगीना,A rich boy marries a girl who turns out to be a cursed serpent.,3.75,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iatyg49H6ZEJKaIucFlbRy7LLwP.jpg,['IN'],hi,['Emkay Enterprises'],"Romance,Horror,Mystery,Fantasy,Action","black magic,love,snake woman,mother son relationship","Pinchoo Kapoor, Prem Chopra, Sridevi, Viju Khote, Sushma Seth, Rishi Kapoor, Amrish Puri, Komal Mahuvakar, Jagdeep, Guddi Maruti, Harmesh Malhotra",Romance Horror Mystery Fantasy Action black magic love snake woman mother son relationship en hi PinchooKapoor PremChopra Sridevi VijuKhote SushmaSeth RishiKapoor AmrishPuri KomalMahuvakar Jagdeep GuddiMaruti HarmeshMalhotra
tt0091605,SeanConnery MichaelLonsdale ElyaBaskin ChristianSlater HelmutQualtinger VolkerPrechtel FeodorChaliapinJr. WilliamHickey MichaelHabeck Jean-JacquesAnnaud,7.7,1986,130,The Name of the Rose,en,192,The Name of the Rose,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",16.693,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,"['FR', 'DE', 'IT']","de,en,it,la","['Cristaldifilm', 'Les Films Ariane', 'ZDF', 'RAI', 'Constantin Film']","Drama,Thriller,Mystery","based on novel or book,library,christianity,inquisition,monk,poison,secret passage,religion,labyrinth,rich,middle ages (476-1453),persecution,medieval,franciscan,burned at the stake,poor,murder mystery,grotesque,theological debate,14th century,master disciple relationship,umberto eco","Sean Connery, Michael Lonsdale, Elya Baskin, Christian Slater, Helmut Qualtinger, Volker Prechtel, Feodor Chaliapin Jr., William Hickey, Michael Habeck, Jean-Jacques Annaud",Drama Thriller Mystery based on novel or book library christianity inquisition monk poison secret passage religion labyrinth rich middle ages (476-1453) persecution medieval franciscan burned at the stake poor murder mystery grotesque theological debate 14th century master disciple relationship umberto eco en de en it la SeanConnery MichaelLonsdale ElyaBaskin ChristianSlater HelmutQualtinger VolkerPrechtel FeodorChaliapinJr. WilliamHickey MichaelHabeck Jean-JacquesAnnaud
tt0091680,JohnCusack SavageSteveHolland DemiMoore JoelMurray BobcatGoldthwait TomVillard CurtisArmstrong,6.4,1986,93,Un été fou fou fou,fr,18282,One Crazy Summer,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,8.696,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gLY1HQe4bhXqefjDnkrw06hnen5.jpg,['US'],"en,fr,es","['A&M Films', 'Warner Bros. Pictures']","Comedy,Romance,Family","aftercreditsstinger,cartoonist,property development,summer holiday,nantucket","John Cusack, Savage Steve Holland, Demi Moore, Joel Murray, Bobcat Goldthwait, Tom Villard, Curtis Armstrong",Comedy Romance Family aftercreditsstinger cartoonist property development summer holiday nantucket fr en fr es JohnCusack SavageSteveHolland DemiMoore JoelMurray BobcatGoldthwait TomVillard CurtisArmstrong
tt0091725,JohnBolger RichardGanoung SteveBuscemi KathyKinney PatrickTull YolandeBavan RichardWall BillSherwood,7.2,1986,90,Clins d'oeil sur un adieu,fr,32446,Parting Glances,"Michael and Robert, two gay men living in Brooklyn, spend their last day together before Robert leaves for Africa on work assignment. Michael still has feelings for his friend Nick, who has AIDS.",3.316,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/maiMV50kpDCHe66zTNveVuGNsts.jpg,['US'],en,['Rondo Productions'],"Comedy,Romance,Drama,Music","new york city,aids,hiv,lgbt,gay theme","John Bolger, Richard Ganoung, Steve Buscemi, Kathy Kinney, Patrick Tull, Yolande Bavan, Richard Wall, Bill Sherwood",Comedy Romance Drama Music new york city aids hiv lgbt gay theme fr en JohnBolger RichardGanoung SteveBuscemi KathyKinney PatrickTull YolandeBavan RichardWall BillSherwood
tt0091790,HarryDeanStanton MollyRingwald AndrewMcCarthy JonCryer AnniePotts JamesSpader JimHaynie AlexaKenin KateVernon AndrewDiceClay HowardDeutch,6.7,1986,97,Pretty in Pink,en,11522,Pretty in Pink,"Andie is an outcast, hanging out either with her older boss, who owns the record store where she works, or her quirky high school classmate Duckie, who has a crush on her. When one of the rich and popular kids at school, Blane, asks Andie out, it seems too good to be true. As Andie starts falling for Blane, she begins to realize that dating someone from a different social sphere is not easy.",15.924,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jeFJyzJBufJexpOuywuPp8q2tCJ.jpg,['US'],en,['Paramount'],"Comedy,Romance,Drama","lovesickness,class,slumber party,love,outcast,crush,teenage crush,relationship,family,school life","Harry Dean Stanton, Molly Ringwald, Andrew McCarthy, Jon Cryer, Annie Potts, James Spader, Jim Haynie, Alexa Kenin, Kate Vernon, Andrew Dice Clay, Howard Deutch",Comedy Romance Drama lovesickness class slumber party love outcast crush teenage crush relationship family school life en en HarryDeanStanton MollyRingwald AndrewMcCarthy JonCryer AnniePotts JamesSpader JimHaynie AlexaKenin KateVernon AndrewDiceClay HowardDeutch
tt0091830,ÉricRohmer MarieRivière MaríaLuisaGarcía,7.6,1986,99,Le rayon vert,fr,54898,Le Rayon vert,A lonely Parisian woman comes to terms with her isolation and anxieties during a long summer vacation.,7.832,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1E3pliSC7lXWw6zJhMvG6ba0UNX.jpg,['FR'],"en,es,de,fr","[""Ministères de la Culture de l'industrie et des P.T.T."", 'Ministère de la Culture et de la Communication', 'P.T.T.', 'Les Films du Losange']","Romance,Drama","paris, france,vacation,summer vacation,lonely woman,cherbourg, france","Éric Rohmer, Marie Rivière, María Luisa García",Romance Drama paris  france vacation summer vacation lonely woman cherbourg  france fr en es de fr ÉricRohmer MarieRivière MaríaLuisaGarcía
