,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,tmdb_id,overview,popularity,poster_path,production_countries,genres,teaser_link,Keywords,Actors_names,Actors_names2,mots
187,tt0046250,8.0,147504,Roman Holiday,1953,118,Roman Holiday,en,804,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",20.82,https://image.tmdb.org/t/p/original/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,['US'],"Comedy,Romance,Drama",Bande-annonce non trouvée,"dance,rome, italy,photography,boat,secret identity,intelligence,embassy,forbidden love,sightseeing,duty,black and white","Tullio Carminati,Gregory Peck,Eddie Albert,William Wyler,Audrey Hepburn,Hartley Power,Harcourt Williams,Margaret Rawlings,Paolo Carlini,Claudio Ermelli,Paola Borboni",TullioCarminati GregoryPeck EddieAlbert WilliamWyler AudreyHepburn HartleyPower HarcourtWilliams MargaretRawlings PaoloCarlini ClaudioErmelli PaolaBorboni,Comedy Romance Drama dance rome  italy photography boat secret identity intelligence embassy forbidden love sightseeing duty black and white en TullioCarminati GregoryPeck EddieAlbert WilliamWyler AudreyHepburn HartleyPower HarcourtWilliams MargaretRawlings PaoloCarlini ClaudioErmelli PaolaBorboni
188,tt0046268,8.2,66474,Le salaire de la peur,1953,131,Le salaire de la peur,fr,204,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.",9.529,https://image.tmdb.org/t/p/original/dZyZSosIlWcpQkV0f7pXcrV2TQV.jpg,"['FR', 'IT']","Adventure,Drama,Thriller",https://www.youtube.com/watch?v=mobqSF7qf8Y,"petrol,fire,life and death,unsociability,central and south america,venezuela,tanker,nitroglycerin,truck,oil,on the road,driver","William Tubbs,Yves Montand,Charles Vanel,Peter van Eyck,Folco Lulli,Véra Clouzot,Darío Moreno,Antonio Centa,Luis De Lima,Henri-Georges Clouzot",WilliamTubbs YvesMontand CharlesVanel PetervanEyck FolcoLulli VéraClouzot DaríoMoreno AntonioCenta LuisDeLima Henri-GeorgesClouzot,Adventure Drama Thriller petrol fire life and death unsociability central and south america venezuela tanker nitroglycerin truck oil on the road driver fr WilliamTubbs YvesMontand CharlesVanel PetervanEyck FolcoLulli VéraClouzot DaríoMoreno AntonioCenta LuisDeLima Henri-GeorgesClouzot
189,tt0046280,6.4,2090,Scared Stiff,1953,108,Tu trembles carcasse,fr,33754,"A nightclub singer and his partner escape mobsters by fleeing to Cuba with a beautiful heiress, who has inherited a haunted castle on an isolated island. The trio hunt for a hidden treasure and encounter a ghost, a zombie, and a mysterious killer...",3.335,https://image.tmdb.org/t/p/original/cnglxMYB0912uje2gC2VfMZRywo.jpg,['US'],"Comedy,Musical,Horror",Bande-annonce non trouvée,"nightclub,haunting,zombie","George Marshall,Carmen Miranda,Dean Martin,Jerry Lewis,George Dolenz,William Ching,Lizabeth Scott,Dorothy Malone,Paul Marion,Jack Lambert,Tony Barr",GeorgeMarshall CarmenMiranda DeanMartin JerryLewis GeorgeDolenz WilliamChing LizabethScott DorothyMalone PaulMarion JackLambert TonyBarr,Comedy Musical Horror nightclub haunting zombie fr GeorgeMarshall CarmenMiranda DeanMartin JerryLewis GeorgeDolenz WilliamChing LizabethScott DorothyMalone PaulMarion JackLambert TonyBarr
190,tt0046303,7.6,44089,Shane,1953,118,Shane,en,3110,"A weary gunfighter attempts to settle down with a homestead family, but a smouldering settler and rancher conflict forces him to act.",9.483,https://image.tmdb.org/t/p/original/svr5ADpjXTCOQv8hmuJnB7I14Qv.jpg,['US'],"Western,Drama",Bande-annonce non trouvée,"friendship,showdown,based on novel or book,gun,harassment,settler,fistfight,little boy,gunfight,homesteader,intimidation,homestead,cattle ranch,gunfighter,cattleman,starting over,newcomer,adult child friendship,land rights","Alan Ladd,Ben Johnson,George Stevens,Van Heflin,Douglas Spencer,Jack Palance,Jean Arthur,Brandon De Wilde,Edgar Buchanan,Emile Meyer,Elisha Cook Jr.",AlanLadd BenJohnson GeorgeStevens VanHeflin DouglasSpencer JackPalance JeanArthur BrandonDeWilde EdgarBuchanan EmileMeyer ElishaCookJr.,Western Drama friendship showdown based on novel or book gun harassment settler fistfight little boy gunfight homesteader intimidation homestead cattle ranch gunfighter cattleman starting over newcomer adult child friendship land rights en AlanLadd BenJohnson GeorgeStevens VanHeflin DouglasSpencer JackPalance JeanArthur BrandonDeWilde EdgarBuchanan EmileMeyer ElishaCookJr.
191,tt0046330,6.3,928,Small Town Girl,1953,92,Le joyeux prisonnier,fr,111625,"Rick Belrow Livingston, in love with Broadway star Lisa, is sentenced to 30 days in jail for speeding through a small town. He persuades the judge's daughter Cindy to let him leave for one night, so that he can visit Lisa on her birthday. After that he goes on the town with Cindy and she falls in love with him. But Dr. Schemmer wants his son to become her husband.",2.085,https://image.tmdb.org/t/p/original/3lSwApfDzqPR8iIrhEdWPt7VNHn.jpg,['US'],"Romance,Musical,Music",Bande-annonce non trouvée,"new york city,musical,broadway","Robert Keith,S.Z. Sakall,Billie Burke,Jane Powell,Farley Granger,Ann Miller,Bobby Van,Fay Wray,Nat 'King' Cole,Dean Miller,László Kardos",RobertKeith S.Z.Sakall BillieBurke JanePowell FarleyGranger AnnMiller BobbyVan FayWray Nat'King'Cole DeanMiller LászlóKardos,Romance Musical Music new york city musical broadway fr RobertKeith S.Z.Sakall BillieBurke JanePowell FarleyGranger AnnMiller BobbyVan FayWray Nat'King'Cole DeanMiller LászlóKardos
192,tt0046333,6.7,817,So Big,1953,101,So Big,en,68977,"After the death of her father and the loss of his fortune, Selina takes a job teaching school in the Dutch community of New Holland. She stays with the Pools and teaches young Roelf piano. He has a crush on her, but it is Pervus she marries. Dirk is their only child. After a few years Pervus dies. With a young child and only the farm, Selina begins her quest to grow high quality vegetables. She wants more for Dirk and guides his life until he graduates from college as an architect. As her vegetable label prospers, she sees Paula control Dirk's life as he moves away from creating and into sales, which is not where he wants to go.",1.697,https://image.tmdb.org/t/p/original/8rTEMhPkEqiSiYu9dF85kg672Cj.jpg,['US'],"Romance,Western,Drama",Bande-annonce non trouvée,loss of fortune,"Tommy Rettig,Jane Wyman,Roland Winters,Robert Wise,Nancy Olson,Sterling Hayden,Steve Forrest,Elisabeth Fraser,Martha Hyer,Walter Coy,Richard Beymer",TommyRettig JaneWyman RolandWinters RobertWise NancyOlson SterlingHayden SteveForrest ElisabethFraser MarthaHyer WalterCoy RichardBeymer,Romance Western Drama loss of fortune en TommyRettig JaneWyman RolandWinters RobertWise NancyOlson SterlingHayden SteveForrest ElisabethFraser MarthaHyer WalterCoy RichardBeymer
193,tt0046348,6.2,875,South Sea Woman,1953,99,South Sea Woman,en,110116,"Marine Sergeant James O'Hearn is being tried at the San Diego Marine base for desertion, theft, scandalous conduct and destruction of property in time of war. He refuses to testify or plead guilty or not guilty to the charges. Showgirl Ginger Martin takes the stand against his protest. She testifies O'Hearn won't talk because he is protecting the name of his pal, Marine Private Davey White. Ginger tells how she, broke and stranded, met the two marines in Shanghai two weeks before Pearl Harbor.",2.22,https://image.tmdb.org/t/p/original/r7IdatLIWVuOtsS48lZudvTMhWi.jpg,['US'],"Comedy,Romance,War,Action,Adventure",Bande-annonce non trouvée,"south seas,u.s. marine","Barry Kelley,Arthur Lubin,Burt Lancaster,Virginia Mayo,Hayden Rorke,Raymond Greenleaf,Arthur Shields,Leon Askin,Chuck Connors,Veola Vonn,Bob Sweeney",BarryKelley ArthurLubin BurtLancaster VirginiaMayo HaydenRorke RaymondGreenleaf ArthurShields LeonAskin ChuckConnors VeolaVonn BobSweeney,Comedy Romance War Action Adventure south seas u.s. marine en BarryKelley ArthurLubin BurtLancaster VirginiaMayo HaydenRorke RaymondGreenleaf ArthurShields LeonAskin ChuckConnors VeolaVonn BobSweeney
194,tt0046359,8.0,58750,Stalag 17,1953,120,Stalag 17,en,632,"It's a dreary Christmas 1944 for the American POWs in Stalag 17 and the men in Barracks 4, all sergeants, have to deal with a grave problem—there seems to be a security leak.",10.623,https://image.tmdb.org/t/p/original/lfve9FDKjT7JPbWI9NCs5340F79.jpg,['US'],"Comedy,Drama,Thriller,War",Bande-annonce non trouvée,"chess,escape,spy,guard,plant,based on play or musical,black and white,security,christmas,barracks,prisoner of war camp","Don Taylor,William Holden,Neville Brand,Robert Strauss,Richard Erdman,Harvey Lembeck,Sig Ruman,Otto Preminger,Peter Graves,Michael Moore,Billy Wilder",DonTaylor WilliamHolden NevilleBrand RobertStrauss RichardErdman HarveyLembeck SigRuman OttoPreminger PeterGraves MichaelMoore BillyWilder,Comedy Drama Thriller War chess escape spy guard plant based on play or musical black and white security christmas barracks prisoner of war camp en DonTaylor WilliamHolden NevilleBrand RobertStrauss RichardErdman HarveyLembeck SigRuman OttoPreminger PeterGraves MichaelMoore BillyWilder
195,tt0046384,6.9,1806,The Sun Shines Bright,1953,90,Le soleil brille pour tout le monde,fr,109539,"With the election approaching, a judge in a Southern town at the turn of the 20th century is involved variously in revealing the real identity of a young woman, reliving his Civil War memories, and preventing the lynching of an African youth.",4.834,https://image.tmdb.org/t/p/original/46aBk8HjLwruaHK9vCzjVhd82VZ.jpg,['US'],"Comedy,Western,Drama",Bande-annonce non trouvée,"dancing,small town,judge,kentucky,election,yankee","Grant Withers,John Ford,John Russell,Russell Simpson,Francis Ford,Ludwig Stössel,Charles Winninger,Arleen Whelan,Stepin Fetchit,Paul Hurst,Mitchell Lewis",GrantWithers JohnFord JohnRussell RussellSimpson FrancisFord LudwigStössel CharlesWinninger ArleenWhelan StepinFetchit PaulHurst MitchellLewis,Comedy Western Drama dancing small town judge kentucky election yankee fr GrantWithers JohnFord JohnRussell RussellSimpson FrancisFord LudwigStössel CharlesWinninger ArleenWhelan StepinFetchit PaulHurst MitchellLewis
196,tt0046429,7.4,1886,Thérèse Raquin,1953,102,Thérèse Raquin,en,67736,"Star-crossed lovers Thérèse (Simone Signoret) and Laurent (Raf Vallone) think they've gotten away with murder after Thérèse's weakling husband ""falls"" from a speeding train. But when forced to contend with a blackmailer's demands and the mute accusations of Thérèse's mother-in-law (French stage and screen diva Sylvie, in a scene stealing performance), it's only a matter of time before the law, their passion or blind chance trips them up.",3.851,https://image.tmdb.org/t/p/original/oAu6c9Ex6ASTGC3dp4KjgLWvgKc.jpg,"['FR', 'IT']","Romance,Drama,Thriller,Crime",Bande-annonce non trouvée,french noir,"Simone Signoret,Maria Pia Casilio,Raf Vallone,Jacques Duby,Marcel André,Martial Rèbe,Paul Frankeur,Alain Terrane,Jean Sylvère,Marcel Carné",SimoneSignoret MariaPiaCasilio RafVallone JacquesDuby MarcelAndré MartialRèbe PaulFrankeur AlainTerrane JeanSylvère MarcelCarné,Romance Drama Thriller Crime french noir en SimoneSignoret MariaPiaCasilio RafVallone JacquesDuby MarcelAndré MartialRèbe PaulFrankeur AlainTerrane JeanSylvère MarcelCarné
197,tt0046435,7.0,7654,Titanic,1953,98,Titanic,en,16535,"Unhappily married, Julia Sturges decides to go to America with her two children on the Titanic. Her husband, Richard also arranges passage on the luxury liner so as to have custody of their two children. All this fades to insignificance once the ship hits an iceberg.",16.119,https://image.tmdb.org/t/p/original/rEPzO9I6LCk6Mxg1X4BsBk6oA3V.jpg,['US'],"Romance,History,Drama",Bande-annonce non trouvée,titanic,"James Todd,Barbara Stanwyck,Clifton Webb,Richard Basehart,Thelma Ritter,Audrey Dalton,Robert Wagner,Jean Negulesco,Brian Aherne,Allyn Joslyn,Frances Bergen",JamesTodd BarbaraStanwyck CliftonWebb RichardBasehart ThelmaRitter AudreyDalton RobertWagner JeanNegulesco BrianAherne AllynJoslyn FrancesBergen,Romance History Drama titanic en JamesTodd BarbaraStanwyck CliftonWebb RichardBasehart ThelmaRitter AudreyDalton RobertWagner JeanNegulesco BrianAherne AllynJoslyn FrancesBergen
198,tt0046463,6.8,2152,Trouble Along the Way,1953,111,Alma Mater,en,40686,"Struggling to retain custody of his daughter following his divorce, football coach Steve Williams finds himself embroiled in a recruiting scandal at the tiny Catholic college he is trying to bring back to football respectability.",4.879,https://image.tmdb.org/t/p/original/x68I6WyWr8iACqUFgnCoPcLc3Gr.jpg,['US'],"Comedy,Romance,Drama",Bande-annonce non trouvée,"sports,catholic college","Tom Tully,Michael Curtiz,Leif Erickson,Charles Coburn,John Wayne,Douglas Spencer,Donna Reed,Sherry Jackson,Marie Windsor,Tom Helmore,Dabbs Greer",TomTully MichaelCurtiz LeifErickson CharlesCoburn JohnWayne DouglasSpencer DonnaReed SherryJackson MarieWindsor TomHelmore DabbsGreer,Comedy Romance Drama sports catholic college en TomTully MichaelCurtiz LeifErickson CharlesCoburn JohnWayne DouglasSpencer DonnaReed SherryJackson MarieWindsor TomHelmore DabbsGreer
199,tt0046480,6.5,586,Un acte d'amour,1953,108,Act of Love,en,168496,An American soldier romances a beautiful Parisian during the final days of World War II.,1.089,https://image.tmdb.org/t/p/original/dufmG7qYHARAQmUvrOTNjfr84Vz.jpg,"['FR', 'US']","Romance,Drama,War",Bande-annonce non trouvée,"suicide,prostitution","Robert Strauss,Kirk Douglas,George Mathews,Dany Robin,Barbara Laage,Gabrielle Dorziat,Fernand Ledoux,Marthe Mercadier,Richard Benedict,Leslie Dwyer,Anatole Litvak",RobertStrauss KirkDouglas GeorgeMathews DanyRobin BarbaraLaage GabrielleDorziat FernandLedoux MartheMercadier RichardBenedict LeslieDwyer AnatoleLitvak,Romance Drama War suicide prostitution en RobertStrauss KirkDouglas GeorgeMathews DanyRobin BarbaraLaage GabrielleDorziat FernandLedoux MartheMercadier RichardBenedict LeslieDwyer AnatoleLitvak
200,tt0046511,7.3,12215,Viaggio in Italia,1954,97,Voyage en Italie,fr,2748,This deceptively simple tale of a bored English couple travelling to Italy to find a buyer for a house inherited from an uncle is transformed by Roberto Rossellini into a passionate story of cruelty and cynicism as their marriage disintegrates around them.,8.621,https://image.tmdb.org/t/p/original/tjli2Rjwkn8fivuynxwthnnEzeo.jpg,"['IT', 'FR']","Romance,Drama",Bande-annonce non trouvée,"prostitute,husband wife relationship,based on novel or book,italy,naples, italy,travel,relationship,divorce,pompeii","George Sanders,Roberto Rossellini,Ingrid Bergman,Maria Mauban,Anna Proclemer,Paul Muller,Anthony La Penna",GeorgeSanders RobertoRossellini IngridBergman MariaMauban AnnaProclemer PaulMuller AnthonyLaPenna,Romance Drama prostitute husband wife relationship based on novel or book italy naples  italy travel relationship divorce pompeii fr GeorgeSanders RobertoRossellini IngridBergman MariaMauban AnnaProclemer PaulMuller AnthonyLaPenna
201,tt0046564,6.6,1813,Young Bess,1953,112,Young Bess,en,44711,"The mother died under the executioner's axe; the daughter rose to become England's greatest monarch -- the brilliant and cunning Queen Elizabeth I. Jean Simmons portrays young Bess in this rich tapestry of a film that traces the tumultuous, danger-fraught years from Elizabeth's birth to her unexpected ascension to the throne at a mere 25. Charles Laughton reprises his Academy Award®-winning* role as her formidable father Henry VIII. Deborah Kerr plays her last stepmother (and Henry's last of six wives), gentle Catherine Parr. And Simmons' then real-life husband, Stewart Granger, adds heroics as Lord Admiral Thomas Seymour. In a resplendent world of adventure, romance and court intrigue, Young Bess reigns.",3.607,https://image.tmdb.org/t/p/original/nKWriI4dl3fsjEcNCI3Ji6iCnLH.jpg,['US'],"Biography,History,Drama,Romance",Bande-annonce non trouvée,"england,queen,biography,tudor,historical figure,16th century","George Sidney,Cecil Kellaway,Deborah Kerr,Stewart Granger,Robert Arthur,Kay Walsh,Kathleen Byron,Charles Laughton,Jean Simmons,Guy Rolfe,Rex Thompson",GeorgeSidney CecilKellaway DeborahKerr StewartGranger RobertArthur KayWalsh KathleenByron CharlesLaughton JeanSimmons GuyRolfe RexThompson,Biography History Drama Romance england queen biography tudor historical figure 16th century en GeorgeSidney CecilKellaway DeborahKerr StewartGranger RobertArthur KayWalsh KathleenByron CharlesLaughton JeanSimmons GuyRolfe RexThompson
